project_id,project_type,region,industry,budget,team_size,duration_months,stakeholder_engagement_score,risk_score,complexity_score,num_issues,prior_success_rate,success
P0851,Marketing,North America,Finance,671664.1189466186,11,17,71.8139500211793,58.90062881114615,90.49301730581678,2,0.34409220973756427,1
P0852,Infrastructure,Africa,Retail,383777.41045992274,49,16,88.1952208012001,59.047889665807396,64.60544626510139,5,0.5898399763133771,0
P0853,Software,Asia,Technology,316805.3923092162,20,19,82.96587246109998,58.932810033107714,24.22679484734652,2,0.8698647855621477,1
P0854,Research,Europe,Healthcare,546391.7577690042,28,11,66.80920124603621,45.41430347823824,53.16893335967407,6,0.41247063931866923,0
P0855,Infrastructure,Asia,Finance,519711.5395091695,36,5,85.4192732473522,69.27245271578633,65.96567213052778,7,0.49309364839548303,1
P0856,HR,Europe,Retail,728932.3938194418,37,20,81.51263622725946,65.15830356295167,55.65144108447596,5,0.6981646808291909,1
P0857,HR,Africa,Manufacturing,361946.2075539612,5,23,85.85588517034866,55.12799118487677,53.68919874207283,9,0.9187047997218964,0
P0858,Software,South America,Healthcare,453363.07201862964,6,9,100.0,38.206231862214366,30.581553392337113,2,0.5687390479261041,1
P0859,Software,South America,Manufacturing,307231.7752153066,18,14,52.49223619228508,56.75968066266425,53.107425809744576,7,0.3977767240732497,1
P0860,HR,Africa,Healthcare,525665.2102899017,33,7,37.29179766262762,50.00637222930137,48.85437380770893,6,0.5579576116207005,1
P0861,Research,Europe,Manufacturing,451447.58689382183,22,9,66.00179043578879,36.9841268986308,44.836723610001435,6,0.8501114493020798,0
P0862,HR,Africa,Technology,434789.75478137133,33,7,47.572036190452664,49.377824264388146,58.67060537257315,3,0.5849898490959708,1
P0863,Infrastructure,Asia,Manufacturing,249204.1292311172,17,5,62.90961583414642,41.41701012666792,47.233228622802244,6,0.3507213002921675,1
P0864,Infrastructure,Europe,Healthcare,533615.3686093489,6,12,76.4926469655963,38.5769497218315,47.29271034815036,5,0.23912984578220725,1
P0865,Research,Europe,Retail,347920.6348910206,26,8,52.24087689059251,71.06159627184232,66.93811278806402,6,0.6367374658757924,1
P0866,Software,Africa,Healthcare,541070.1784147464,5,5,57.68452090078496,55.90247672605682,69.16961247602767,6,0.7716740918830794,1
P0867,Software,Europe,Retail,155186.25728657225,29,11,53.20584783708596,49.771818422896686,70.21533177187827,7,0.5774878941707643,1
P0868,Research,South America,Finance,266913.57131339516,43,4,56.19465736793444,54.077068174511076,36.991004267359315,2,0.7744664218806735,1
P0869,Research,Europe,Healthcare,843666.0761928109,5,10,77.06177461592866,59.46434131623966,72.32788581060719,3,0.41953656908109144,1
P0870,Infrastructure,Europe,Retail,805909.4620095766,38,8,84.1134571927735,63.15765015000714,31.22971471272432,2,0.7794673491409876,1
P0871,Marketing,North America,Technology,461340.90013514756,16,12,81.36149451159447,48.84195497224305,36.79724370461247,9,0.6191765398256344,1
P0872,HR,North America,Finance,397492.84452198056,44,16,86.63011629933587,43.33548025275195,37.69830385849401,7,0.7265637272218199,0
P0873,Marketing,South America,Manufacturing,744599.1480713235,5,15,100.0,40.09308826239871,51.49225478230501,5,0.4357835707027937,1
P0874,Marketing,Africa,Healthcare,502762.87792798114,19,10,69.78436580320532,60.309587319299965,60.78521938061058,4,0.48242022086927766,1
P0875,Infrastructure,North America,Manufacturing,741112.9020622026,19,12,92.5785803410962,59.380791868949295,82.0568142146709,5,0.717439737964711,1
P0876,Research,South America,Healthcare,392116.5026017447,16,8,61.53030475686896,56.958842339972435,74.35459929384976,4,0.6380646654529136,1
P0877,Marketing,North America,Technology,653314.7082118925,6,17,73.463974002118,53.16488438969594,39.62390029350103,3,0.9086776299410251,1
P0878,Marketing,South America,Healthcare,365681.2529420898,42,11,75.29834601320283,57.39026232632848,66.25184460307062,3,0.5329784909343944,1
P0879,Software,South America,Finance,355809.4251274287,30,6,72.03039979138326,83.65295188026595,53.15509739706417,5,0.9189523978087727,0
P0880,Infrastructure,South America,Technology,371585.45050681976,9,20,67.18916020965239,42.231775180224496,64.4543212520193,2,0.3526888799702531,0
P0881,HR,Asia,Retail,331358.49447137595,36,21,46.86504703615974,74.64818194493361,70.96895697368852,3,0.3191103498333473,0
P0882,HR,Africa,Healthcare,676143.3614464821,38,13,77.71308632824424,29.701668584018325,48.01394422752549,6,0.4062450523181982,1
P0883,Research,North America,Manufacturing,458159.3246833609,43,7,75.77304771651572,58.00928911098687,66.57218383807418,5,0.5355896139410578,0
P0884,Infrastructure,North America,Technology,471421.22155699437,47,6,74.37061684357876,58.30981300628092,74.84916295638378,2,0.27926458364337914,0
P0885,HR,Asia,Finance,300163.84193208814,22,19,95.78613663500671,82.79861312712724,55.55517858975305,1,0.9570398157079847,1
P0886,Marketing,North America,Manufacturing,555337.580436237,24,12,70.17477561527869,13.888634920295942,80.01929180577966,5,0.9212520761453347,1
P0887,Marketing,South America,Finance,722027.4615322797,30,3,77.63144996573956,33.53260954772921,56.809559038677556,5,0.7288137085989914,1
P0888,Infrastructure,South America,Healthcare,262763.9952130937,47,11,74.96695417217012,72.89020259369325,95.34001755180833,4,0.5638725894449647,1
P0889,Research,Africa,Manufacturing,654415.9869115928,35,21,68.1208354433113,35.61055231324126,47.49785158612695,10,0.8604006187517379,1
P0890,Software,South America,Healthcare,679639.7837924275,13,7,71.93212868691113,67.60750846109154,72.40009977801505,7,0.4657352384686043,0
P0891,Research,Africa,Manufacturing,315967.310982206,23,13,67.12431805757856,45.43278414684722,64.63082137627612,2,0.43693655266642795,0
P0892,Research,Africa,Technology,233979.5900485278,48,16,89.65677332565159,65.40103561481395,100.0,5,0.7859051296791294,1
P0893,Infrastructure,South America,Technology,357786.74204333045,24,12,86.04414118684832,78.31872630257888,45.67714229046871,3,0.701193684102986,1
P0894,Software,North America,Healthcare,216448.72965994198,12,16,58.20495844184077,4.056390475717052,57.44549318012423,5,0.6259773985048532,1
P0895,Research,North America,Manufacturing,473070.5249036119,39,9,100.0,27.070919677942427,100.0,6,1.0,1
P0896,Marketing,Asia,Healthcare,605282.3378088941,39,12,90.07779262871908,84.758095236705,40.498022884261204,4,0.9147085840099436,1
P0897,Research,Africa,Healthcare,497950.56149901234,45,18,59.807285266365895,60.42132659995882,64.8456254588542,3,0.3208269443150402,0
P0898,Research,Europe,Technology,321197.03252345417,28,13,67.46486454908333,29.174104771377994,36.110828868496114,7,0.9841742299879572,1
P0899,Infrastructure,Africa,Finance,654435.0385734127,40,11,64.43403956648721,57.218181745205264,80.29212192350055,10,0.5077540745345676,1
P0900,Software,North America,Retail,481187.67151020165,28,8,49.58569130807899,1.1251737596792708,42.01925451407354,4,0.8118470095755315,1
P0901,HR,Africa,Technology,438150.2034951416,45,19,55.59958772222812,41.61158462831777,74.72286896065627,3,0.5793637869669637,0
P0902,Software,Europe,Manufacturing,657968.2178785704,29,23,62.58253039277534,96.56909445872921,50.88149026763345,4,0.6110631622674603,1
P0903,Infrastructure,Europe,Finance,314353.59108079574,36,4,79.83351097632755,65.84274798290939,65.04426006725727,8,0.5708095454732947,1
P0904,Software,South America,Technology,471161.841167835,15,13,58.58962828022024,76.30880436449922,100.0,7,1.0,1
P0905,Software,South America,Manufacturing,536791.5398326411,23,3,53.170478200758765,33.89495722002256,88.46723475260994,7,0.26178852147425385,1
P0906,Marketing,South America,Healthcare,592955.3794494461,35,7,50.35150548008866,47.82766460862517,88.1393936386616,7,0.7092372723434908,1
P0907,Infrastructure,Europe,Healthcare,466166.0382958365,46,14,88.23826282200395,37.77495764287325,74.88371837483547,4,0.5656160340885844,0
P0908,HR,North America,Finance,521480.32887445734,46,3,47.671090330563956,12.48824001384746,82.20676008325663,5,0.5606149547041638,0
P0909,Software,Asia,Technology,385969.31318669254,47,20,68.27251890720053,100.0,56.62456121124181,5,0.41836921027846585,1
P0910,Research,Europe,Finance,898210.0846125832,5,19,73.14069929184463,46.80160539728912,100.0,7,0.623166828190921,1
P0911,Marketing,North America,Manufacturing,701199.510432452,20,23,71.38631721008855,63.25043738336065,80.69497051789631,3,0.5473565971200803,0
P0912,Marketing,South America,Finance,538179.8884681457,41,17,54.77278695438346,60.950530608712405,74.51180350964643,7,0.631419730128766,0
P0913,Software,Asia,Finance,356475.96770226245,10,9,89.73061364101058,68.43613844438259,54.504518523454244,5,0.4503863495824524,1
P0914,Research,Asia,Healthcare,849955.33431672,19,18,76.05910624102457,59.34066595096926,63.58974553407031,9,0.6883871775961745,1
P0915,Software,South America,Manufacturing,419516.4074283208,27,8,73.02041243026729,44.2702771710872,66.0273895497406,6,0.5078050987238124,0
P0916,Marketing,Europe,Technology,395335.16321552754,39,18,79.18058971714088,54.86970787751823,63.68336213287492,6,0.4022370319206183,1
P0917,Infrastructure,South America,Finance,376026.2936434648,25,4,56.995398153511715,85.19625846347355,62.324034381916185,2,0.562163932968216,0
P0918,Software,Africa,Retail,688394.1853456735,40,23,78.40227416012404,54.11350957882884,96.41967537817322,4,0.984768099073128,1
P0919,Marketing,Africa,Healthcare,578891.62709372,28,14,83.92583018704256,46.34563076371345,93.55368181799619,6,0.8269372039855123,1
P0920,Infrastructure,Europe,Finance,676061.9628960481,22,8,77.07929584581835,61.66693899483041,53.457259067234546,4,0.298986828619259,1
P0921,Research,Europe,Technology,607446.4775849022,43,14,74.93059597937638,46.370515952878634,81.55474835384413,7,0.65475838505724,0
P0922,Software,Africa,Healthcare,415592.69696424913,37,10,54.37573149808753,75.49535390556206,68.6590713105717,7,0.6519756692964043,0
P0923,HR,Europe,Finance,977986.2367716583,8,21,90.16650862124507,33.07724710739547,40.41537359687133,6,0.49848865447592794,1
P0924,Software,South America,Healthcare,539098.4232057803,15,16,89.763112285261,57.621304794047035,67.30260624647921,6,0.6296459774378067,0
P0925,Research,Africa,Finance,502892.7216603325,41,15,64.49602221337791,16.227145308626973,47.809190623303266,6,0.4029317374871938,1
P0926,Marketing,Asia,Manufacturing,615059.4034234553,24,12,78.06975508226412,28.571612165758395,98.344207780826,4,0.2526546364471121,1
P0927,HR,Africa,Manufacturing,488887.6006900716,38,21,91.3556096503116,41.29613335604414,42.50447551491264,8,0.790432044704825,0
P0928,Marketing,Asia,Manufacturing,649951.5645360558,20,23,75.85188307401395,14.648109830341753,72.99837748152085,4,0.44045740417867274,1
P0929,HR,South America,Healthcare,618552.3513038433,29,12,72.54396514592402,55.279703091988964,35.23438623052905,7,0.695867089888266,0
P0930,Software,Europe,Technology,413241.9317414841,19,8,100.0,46.313959264478235,68.24221888948686,4,0.5799568233963174,1
P0931,HR,Europe,Manufacturing,515681.3368323824,17,20,67.82971358886485,13.207242548753939,34.702223117945834,6,0.6690847638080942,1
P0932,Marketing,Asia,Healthcare,264464.50188772334,32,14,88.48425744266247,66.07858559169749,61.417437409507244,6,0.9633586473324746,0
P0933,Software,Asia,Technology,564484.2552057361,14,19,95.46683786103534,36.857382169138276,50.59628981300732,5,0.5422991913155979,1
P0934,Infrastructure,Asia,Retail,589789.2637166588,5,17,81.07849058803092,78.30016128571722,47.5224825628353,5,0.5453901834969684,0
P0935,Software,Europe,Healthcare,419425.360641752,31,17,47.74291217450015,41.89593198265665,91.56324969387194,3,0.12825723032884417,1
P0936,Infrastructure,Europe,Healthcare,570943.0347069907,9,22,65.25094835645389,69.08195320751952,65.55451312669021,5,0.725835971574911,1
P0937,Research,South America,Healthcare,767467.177998876,29,20,71.1161000788922,66.94672650708486,64.62214337026919,2,0.5292418537715372,1
P0938,Software,North America,Technology,638743.6841758639,27,18,56.28929018739223,31.604656801972958,74.18695218697631,4,0.7574394361009474,0
P0939,Software,Europe,Manufacturing,243611.10039540217,13,5,88.45715927527444,32.960575099000515,65.92400886709676,5,0.414252736893443,0
P0940,Software,Africa,Healthcare,503723.08319372,46,19,69.75595358635503,26.46603628458187,72.58170818028,2,0.3708844929130489,0
P0941,HR,Africa,Healthcare,621444.241709324,26,8,55.84807631958476,28.53486768565424,65.74917122913659,5,0.5000194796404098,1
P0942,Marketing,Africa,Finance,726692.4686166113,28,22,50.31009158801083,65.08108569691426,74.46045807460344,4,0.4536281580283872,1
P0943,Marketing,North America,Manufacturing,508986.56595267233,36,16,82.40837210310623,31.51284729831392,67.37166680956184,4,0.683107970262042,1
P0944,Marketing,Europe,Finance,436852.1197980236,47,22,71.35062375800437,62.257254804966834,75.00496606771806,10,0.45326402313989445,1
P0945,Research,North America,Healthcare,545026.2573926782,25,23,40.31005457505397,46.741756132475295,47.32422708444399,3,1.0,1
P0946,Marketing,Africa,Healthcare,605810.0044960993,15,5,64.85664427582046,49.32830049640009,57.705569764121684,6,0.519590139945042,1
P0947,Software,North America,Finance,84074.18853552977,22,13,100.0,76.63887330213475,61.60346777450925,8,0.3254418317241431,1
P0948,HR,Europe,Healthcare,543152.3065513583,29,20,95.12694909535338,81.40759149166617,43.2256683436803,4,0.6090781889334848,0
P0949,Research,North America,Finance,545082.1172601497,49,18,36.45360694742254,52.880618039584526,60.36236955251743,7,0.8968868076880456,0
P0950,Research,Asia,Healthcare,756119.8868755465,20,12,100.0,32.878302559981776,62.22537038334979,10,0.6017746917704825,1
P0951,Software,Africa,Retail,624455.6194060568,11,18,50.82530769469272,67.09254621101405,46.7367524838142,4,0.4614828560179002,0
P0952,Software,Africa,Healthcare,396471.49191622727,37,14,81.5805347113513,87.09811703759328,82.35574669670183,3,0.8289117502772441,1
P0953,Marketing,Europe,Manufacturing,582130.4328922991,33,8,71.97431033483399,0.0,31.107174938631715,9,0.8643761984319605,1
P0954,Marketing,Africa,Retail,531175.7575046106,34,9,64.02111941629362,37.52399415871184,77.45975971816603,5,0.4988600969102309,1
P0955,Marketing,North America,Finance,539811.77781839,24,19,66.45446015195958,79.34764021070984,100.0,3,0.6356619912631387,1
P0956,Marketing,Asia,Healthcare,285609.9680493282,37,13,82.37002937037144,34.69514074727875,34.59834132058278,6,0.6388345756302163,1
P0957,Marketing,North America,Retail,321490.18325240037,40,12,68.18192779078788,62.09151708645425,57.22606339793973,4,0.728819795993856,1
P0958,Research,South America,Manufacturing,306281.6653269554,15,10,52.44006204699717,66.66778979922825,64.53184252355996,5,0.6267266386377468,0
P0959,Software,Africa,Finance,487255.0104667779,18,10,50.01811352085029,76.93340952791468,66.17636400335117,4,0.7884586457606662,1
P0960,Research,South America,Manufacturing,592839.1420392856,10,9,44.38850634326674,43.14011548795536,44.5498278721568,4,0.49562085247835186,1
P0961,Research,Asia,Manufacturing,422369.97666302085,31,15,91.03872125564602,66.90813113564111,70.71713884977277,5,0.8587635381629452,1
P0962,Software,North America,Healthcare,502047.5061905095,16,10,71.58753996514601,44.58345060926179,65.85834763643675,5,0.5230034924088222,1
P0963,Marketing,Europe,Technology,283981.83063808817,14,15,66.93626031881033,30.206814249774627,41.667226132729056,3,0.409964907586041,1
P0964,Research,South America,Finance,597491.4526718591,17,14,61.70136723696368,35.62914586441919,96.64239215154603,3,0.8745499332497746,1
P0965,Marketing,South America,Retail,118388.67218989087,42,18,54.834417058987,48.00898633630063,47.43804329840433,3,0.5843226600541214,0
P0966,Marketing,South America,Manufacturing,635391.5236902783,20,19,74.51994104760252,46.437805367163655,29.192579581352625,6,0.6331783061482116,0
P0967,Marketing,Africa,Manufacturing,464602.9851699581,39,12,62.650839685390565,39.4041235938261,57.818242057666524,6,0.0640031028071062,1
P0968,Software,Asia,Healthcare,205872.3803250661,32,13,75.41441331587576,63.873959100262894,74.48856352470824,6,0.609707827964527,1
P0969,Research,South America,Retail,614591.80455732,29,23,69.3262069276835,46.60245881963643,67.23436620005461,2,0.46596201788279884,1
P0970,Marketing,North America,Technology,791023.4947752594,23,11,81.13432761367456,38.7623069747503,69.50403255894196,4,0.39144498864871613,0
P0971,Software,North America,Manufacturing,305760.21719896095,9,13,91.88328082948703,12.195186717260079,86.96750896676093,5,0.44924913188652726,1
P0972,Software,North America,Finance,578955.9702679805,6,5,66.65505442744838,49.48323710567734,56.167481686851644,6,0.6275516810348074,1
P0973,Marketing,Africa,Finance,462354.2833955003,28,20,50.52034907516675,59.18485612758622,45.58430406380023,6,0.7431218135946182,1
P0974,Infrastructure,Europe,Manufacturing,556762.8887732404,33,10,72.55543851381377,58.60924431103803,35.63112776223982,2,0.7464643110485453,1
P0975,Infrastructure,Africa,Retail,519601.2349838929,18,13,80.75382928578266,34.09232641258589,73.38970710349435,5,0.7856325667020232,0
P0976,Marketing,Asia,Manufacturing,728099.6259471779,10,13,66.05537628976444,51.36926128743458,97.12655426724974,10,0.46030524835737074,0
P0977,Marketing,South America,Manufacturing,550091.7571998559,28,18,64.30138050189134,35.83527361670633,68.01722022933653,5,0.44709061897849767,0
P0978,Marketing,South America,Finance,745472.6278449796,13,21,60.55516152490355,42.30393332099362,47.82696591652133,7,0.7646767858181757,1
P0979,Marketing,Africa,Retail,345453.8524139981,17,6,73.06927338385691,83.72013899540889,100.0,3,0.628657334376405,1
P0980,HR,South America,Healthcare,370326.2582365044,44,3,74.1011168462559,26.809288990990225,54.39951534156461,2,0.2707607399242583,1
P0981,Marketing,North America,Retail,585729.6045351113,42,6,90.8176895551896,85.26597600599138,54.85366998821465,8,0.5407100970803884,1
P0982,Research,Africa,Retail,856845.0832781541,45,18,68.91032037932361,33.581563785465356,51.80824472192792,3,0.6730740108868004,1
P0983,HR,Africa,Retail,583507.6964950128,22,6,79.19326107644775,56.35443470025868,59.20715844210173,5,0.5541886555716621,1
P0984,Marketing,North America,Healthcare,517875.7644402667,31,18,69.6400779496884,23.567319828065763,61.11264250972227,4,1.0,1
P0985,Marketing,South America,Technology,806737.1703173269,47,11,62.118200106422826,64.50320266806804,23.799137549439635,5,0.9545967704194045,1
P0986,Software,South America,Retail,359761.38778417336,32,14,91.44602899285105,44.70776795530643,65.69242095074146,6,0.4292142170857285,1
P0987,HR,South America,Finance,451528.7692801045,33,11,82.61531956338749,61.26357579359263,47.30345279246266,5,0.715783861317286,0
P0988,Marketing,Asia,Healthcare,433951.1472985714,13,13,57.87604262399613,34.31797252996785,26.738889702389613,5,0.4225397265927603,0
P0989,HR,Africa,Retail,393646.002073579,47,18,80.3310400965188,87.56444770841753,68.92743066431356,5,0.8426150473439966,1
P0990,Marketing,South America,Finance,337874.0719394063,28,10,72.35761288666123,59.41737718750762,79.75668842615987,3,0.3729975803627862,1
P0991,Infrastructure,Africa,Finance,649053.6428139433,9,6,71.32857426721738,32.13938996182962,32.203058678854944,5,0.5046041221354525,0
P0992,Research,Africa,Retail,596277.340093545,19,8,57.815479769762014,46.48676136020547,57.71844713179303,7,0.660168378463228,0
P0993,Software,Asia,Finance,675934.1417947218,18,15,70.2560323779959,31.776408297128025,41.68376391648951,5,0.3556660795513571,1
P0994,HR,Africa,Manufacturing,530383.8675439851,17,7,81.54037062321466,46.72148046488968,68.04524689328755,10,0.4994214282473335,1
P0995,Marketing,Europe,Healthcare,701531.9759933077,36,6,60.644259476254106,35.1328147674877,70.31031268030185,5,0.8105298777295521,1
P0996,Research,Asia,Finance,408140.93229180283,24,5,71.84790492047196,30.57324435575768,30.755152819183543,3,0.5500167229834779,0
P0997,Software,Africa,Manufacturing,377309.40643602767,44,14,72.10763356428409,39.84614459639817,33.1805592803744,6,0.7550289101222861,1
P0998,Software,Africa,Finance,723839.6764212588,26,10,66.19539319161247,66.17081516644386,40.83798372675611,3,0.3602799696074118,1
P0999,HR,Africa,Manufacturing,513637.7376284482,15,20,73.02388489619806,28.2329109785399,59.964619542815164,6,0.33287866667072785,1
P1000,Marketing,Africa,Finance,631227.0240679486,19,8,67.8420358916287,77.27260815408414,31.147229891559913,6,0.4807341968555139,1
